iter	Passed	Remaining
1663	55267	18334
1664	55298	18300
1665	55331	18266
1666	55365	18233
1667	55395	18199
1668	55425	18165
1669	55458	18132
1670	55488	18097
1671	55517	18063
1672	55546	18028
1673	55575	17994
1674	55607	17960
1675	55639	17926
1676	55669	17892
1677	55700	17858
1678	55733	17825
1679	55763	17791
1680	55794	17757
1681	55823	17722
1682	55855	17689
1683	55888	17655
1684	55920	17622
1685	55950	17588
1686	55980	17553
1687	56013	17520
1688	56042	17486
1689	56071	17451
1690	56100	17417
1691	56132	17383
1692	56165	17350
1693	56197	17316
1694	56227	17282
1695	56259	17249
1696	56288	17215
1697	56322	17182
1698	56352	17147
1699	56382	17113
1700	56413	17079
1701	56445	17046
1702	56476	17012
1703	56507	16978
1704	56535	16944
1705	56566	16910
1706	56599	16877
1707	56631	16843
1708	56661	16809
1709	56689	16774
1710	56722	16741
1711	56756	16708
1712	56788	16675
1713	56817	16640
1714	56850	16607
1715	56884	16574
1716	56917	16541
1717	56949	16508
1718	56980	16474
1719	57011	16440
1720	57043	16406
1721	57074	16373
1722	57105	16339
1723	57138	16306
1724	57172	16273
1725	57203	16239
1726	57231	16205
1727	57262	16171
1728	57292	16137
1729	57329	16105
1730	57360	16071
1731	57389	16037
1732	57422	16003
1733	57455	15970
1734	57487	15937
1735	57519	15904
1736	57549	15869
1737	57581	15836
1738	57613	15803
1739	57644	15769
1740	57676	15735
1741	57709	15702
1742	57747	15670
1743	57779	15637
1744	57812	15604
1745	57841	15570
1746	57876	15537
1747	57907	15503
1748	57939	15470
1749	57967	15435
1750	58004	15403
1751	58072	15379
1752	58108	15347
1753	58147	15315
1754	58178	15282
1755	58208	15248
1756	58237	15213
1757	58266	15179
1758	58297	15146
1759	58329	15112
1760	58363	15079
1761	58393	15045
1762	58425	15012
1763	58455	14978
1764	58489	14945
1765	58525	14912
1766	58554	14878
1767	58582	14844
1768	58612	14810
1769	58643	14776
1770	58672	14742
1771	58702	14708
1772	58734	14675
1773	58765	14641
1774	58799	14608
1775	58835	14576
1776	58867	14542
1777	58899	14509
1778	58930	14475
1779	58962	14442
1780	58994	14408
1781	59025	14375
1782	59057	14342
1783	59090	14308
1784	59119	14274
1785	59149	14240
1786	59180	14207
1787	59212	14173
1788	59244	14140
1789	59275	14106
1790	59305	14073
1791	59340	14040
1792	59373	14007
1793	59406	13974
1794	59439	13940
1795	59471	13907
1796	59503	13874
1797	59532	13840
1798	59561	13806
1799	59592	13772
1800	59624	13739
1801	59658	13706
1802	59688	13672
1803	59717	13638
1804	59748	13604
1805	59781	13571
1806	59809	13537
1807	59842	13504
1808	59876	13471
1809	59909	13438
1810	59942	13405
1811	59973	13371
1812	60003	13337
1813	60035	13304
1814	60069	13271
1815	60100	13238
1816	60129	13204
1817	60158	13169
1818	60189	13136
1819	60219	13102
1820	60249	13068
1821	60280	13035
1822	60308	13001
1823	60342	12968
1824	60354	12930
1825	60386	12897
1826	60416	12863
1827	60445	12829
1828	60479	12796
1829	60510	12763
1830	60540	12729
1831	60571	12696
1832	60602	12662
1833	60633	12629
1834	60665	12595
1835	60697	12562
1836	60725	12528
1837	60757	12495
1838	60790	12462
1839	60820	12428
1840	60853	12395
1841	60886	12362
1842	60920	12329
1843	60993	12304
1844	61034	12273
1845	61073	12241
1846	61108	12208
1847	61141	12175
1848	61173	12142
1849	61204	12108
1850	61234	12074
1851	61269	12042
1852	61299	12008
1853	61327	11974
1854	61360	11941
1855	61395	11908
1856	61424	11874
1857	61456	11841
1858	61485	11807
1859	61515	11773
1860	61550	11741
1861	61582	11707
1862	61612	11674
1863	61639	11640
1864	61671	11606
1865	61701	11573
1866	61734	11540
1867	61765	11506
1868	61798	11473
1869	61830	11440
1870	61865	11407
1871	61893	11373
1872	61922	11339
1873	61952	11306
1874	61985	11273
1875	62015	11239
1876	62046	11206
1877	62077	11172
1878	62108	11139
1879	62142	11106
1880	62174	11073
1881	62205	11039
1882	62233	11005
1883	62265	10972
1884	62304	10940
1885	62338	10907
1886	62371	10874
1887	62403	10841
1888	62436	10808
1889	62466	10774
1890	62497	10741
1891	62526	10707
1892	62557	10674
1893	62590	10641
1894	62621	10607
1895	62653	10574
1896	62683	10540
1897	62716	10507
1898	62747	10474
1899	62778	10441
1900	62808	10407
1901	62838	10373
1902	62869	10340
1903	62901	10307
1904	62932	10274
1905	62964	10240
1906	62992	10207
1907	63026	10174
1908	63059	10140
1909	63089	10107
1910	63121	10074
1911	63152	10040
1912	63187	10008
1913	63218	9974
1914	63249	9941
1915	63278	9907
1916	63313	9875
1917	63342	9841
1918	63372	9808
1919	63402	9774
1920	63434	9741
1921	63468	9708
1922	63484	9672
1923	63513	9639
1924	63543	9605
1925	63574	9572
1926	63608	9539
1927	63638	9506
1928	63666	9472
1929	63696	9438
1930	63727	9405
1931	63758	9372
1932	63788	9338
1933	63822	9306
1934	63854	9272
1935	63887	9239
1936	63920	9206
1937	63950	9173
1938	63982	9140
1939	64014	9107
1940	64051	9074
1941	64084	9041
1942	64118	9008
1943	64151	8975
1944	64213	8946
1945	64265	8916
1946	64303	8884
1947	64337	8851
1948	64369	8818
1949	64401	8785
1950	64435	8752
1951	64464	8718
1952	64501	8686
1953	64532	8652
1954	64562	8619
1955	64591	8585
1956	64622	8552
1957	64655	8519
1958	64688	8486
1959	64717	8452
1960	64748	8419
1961	64781	8386
1962	64815	8353
1963	64847	8320
1964	64878	8287
1965	64910	8254
1966	64940	8220
1967	64970	8187
1968	65000	8153
1969	65031	8120
1970	65065	8087
1971	65098	8054
1972	65130	8021
1973	65159	7988
1974	65192	7955
1975	65222	7921
1976	65255	7888
1977	65285	7855
1978	65317	7822
1979	65351	7789
1980	65380	7755
1981	65411	7722
1982	65442	7689
1983	65475	7656
1984	65509	7623
1985	65543	7590
1986	65576	7557
1987	65604	7524
1988	65636	7490
1989	65667	7457
1990	65697	7424
1991	65725	7390
1992	65757	7357
1993	65789	7324
1994	65825	7291
1995	65854	7258
1996	65885	7225
1997	65918	7192
1998	65948	7159
1999	65980	7125
2000	66009	7092
2001	66039	7059
2002	66070	7025
2003	66101	6992
2004	66134	6959
2005	66165	6926
2006	66194	6893
2007	66224	6859
2008	66257	6826
2009	66289	6793
2010	66320	6760
2011	66350	6727
2012	66385	6694
2013	66423	6662
2014	66462	6629
2015	66500	6597
2016	66540	6564
2017	66577	6532
2018	66615	6499
2019	66648	6466
2020	66679	6433
2021	66711	6400
2022	66742	6367
2023	66783	6335
2024	66813	6301
2025	66846	6268
2026	66859	6234
2027	66888	6200
2028	66918	6167
2029	66950	6134
2030	66982	6101
2031	67014	6068
2032	67045	6035
2033	67078	6002
2034	67109	5968
2035	67143	5936
2036	67175	5902
2037	67202	5869
2038	67232	5836
2039	67287	5805
2040	67356	5775
2041	67392	5742
2042	67433	5710
2043	67466	5677
2044	67497	5644
2045	67529	5610
2046	67561	5577
2047	67594	5544
2048	67625	5511
2049	67657	5478
2050	67689	5445
2051	67723	5412
2052	67754	5379
2053	67785	5346
2054	67819	5313
2055	67851	5280
2056	67884	5247
2057	67913	5213
2058	67944	5180
2059	67977	5147
2060	68011	5114
2061	68044	5081
2062	68076	5048
2063	68107	5015
2064	68138	4982
2065	68169	4949
2066	68201	4916
2067	68232	4883
2068	68266	4850
2069	68300	4817
2070	68330	4784
2071	68360	4750
2072	68390	4717
2073	68425	4684
2074	68455	4651
2075	68486	4618
2076	68518	4585
2077	68549	4552
2078	68581	4519
2079	68609	4486
2080	68639	4452
2081	68669	4419
2082	68704	4386
2083	68737	4353
2084	68769	4320
2085	68801	4287
2086	68835	4254
2087	68868	4221
2088	68898	4188
2089	68929	4155
2090	68961	4122
2091	68996	4089
2092	69027	4056
2093	69059	4023
2094	69088	3990
2095	69122	3957
2096	69156	3924
2097	69187	3891
2098	69218	3858
2099	69250	3825
2100	69289	3792
2101	69324	3759
2102	69354	3726
2103	69386	3693
2104	69420	3660
2105	69448	3627
2106	69479	3594
2107	69509	3561
2108	69544	3528
2109	69575	3495
2110	69606	3462
2111	69637	3429
2112	69667	3395
2113	69702	3363
2114	69735	3330
2115	69769	3297
2116	69787	3263
2117	69820	3230
2118	69854	3197
2119	69882	3164
2120	69913	3131
2121	69942	3098
2122	69971	3065
2123	70004	3032
2124	70036	2999
2125	70068	2966
2126	70101	2933
2127	70110	2899
2128	70152	2866
2129	70179	2833
2130	70209	2800
2131	70238	2767
2132	70272	2734
2133	70304	2701
2134	70336	2668
2135	70369	2635
2136	70407	2602
2137	70440	2569
2138	70471	2536
2139	70501	2503
2140	70533	2470
2141	70582	2438
2142	70685	2407
2143	70739	2375
2144	70778	2342
2145	70813	2309
2146	70847	2276
2147	70874	2243
2148	70909	2210
2149	70942	2177
2150	70976	2144
2151	71008	2111
2152	71039	2078
2153	71074	2045
2154	71106	2012
2155	71137	1979
2156	71168	1946
2157	71201	1913
2158	71234	1880
2159	71273	1847
2160	71306	1814
2161	71328	1781
2162	71369	1748
2163	71406	1715
2164	71445	1683
2165	71480	1650
2166	71513	1617
2167	71546	1584
2168	71577	1551
2169	71608	1517
2170	71643	1485
2171	71678	1452
2172	71700	1418
2173	71736	1385
2174	71772	1352
2175	71810	1320
2176	71847	1287
2177	71882	1254
2178	71913	1221
2179	71945	1188
2180	71984	1155
2181	72018	1122
2182	72048	1089
2183	72081	1056
2184	72115	1023
2185	72147	990
2186	72178	957
2187	72206	924
2188	72239	891
2189	72271	858
2190	72301	824
2191	72333	791
2192	72365	758
2193	72399	725
2194	72427	692
2195	72458	659
2196	72489	626
2197	72522	593
2198	72557	560
2199	72588	527
2200	72622	494
2201	72654	461
2202	72689	428
2203	72729	395
2204	72774	363
2205	72813	330
2206	72849	297
2207	72894	264
2208	72926	231
2209	72935	198
2210	72966	165
2211	73001	132
2212	73036	99
2213	73063	66
2214	73102	33
2215	73130	0
